sec_17
   1.0000000    0.0000000
   0.9996145    0.0001204
   0.9984587    0.0004815
   0.9965342    0.0010775
   0.9938442    0.0019094
   0.9903926    0.0029745
   0.9861850    0.0042372
   0.9812276    0.0057385
   0.9755283    0.0074074
   0.9690957    0.0092723
   0.9619398    0.0113272
   0.9540716    0.0135142
   0.9455033    0.0158477
   0.9362480    0.0183103
   0.9263201    0.0208855
   0.9157348    0.0235575
   0.9045085    0.0263113
   0.8926585    0.0291322
   0.8802030    0.0319815
   0.8671613    0.0348800
   0.8535534    0.0378039
   0.8394004    0.0407205
   0.8247240    0.0436372
   0.8095470    0.0465330
   0.7938926    0.0493929
   0.7777851    0.0522125
   0.7612493    0.0549725
   0.7443106    0.0576633
   0.7269952    0.0602841
   0.7093299    0.0628052
   0.6913417    0.0652414
   0.6730585    0.0675795
   0.6545085    0.0697990
   0.6357202    0.0718977
   0.6167227    0.0738758
   0.5975452    0.0757268
   0.5782172    0.0774440
   0.5587687    0.0790199
   0.5392295    0.0804465
   0.5196299    0.0817122
   0.5000000    0.0828202
   0.4803701    0.0837712
   0.4607705    0.0845599
   0.4412313    0.0851831
   0.4217828    0.0856375
   0.4024548    0.0859206
   0.3832773    0.0860296
   0.3642798    0.0859422
   0.3454915    0.0857088
   0.3269415    0.0852718
   0.3086583    0.0846541
   0.2906701    0.0838549
   0.2730048    0.0828745
   0.2556894    0.0817162
   0.2387507    0.0803752
   0.2222149    0.0788509
   0.2061074    0.0771390
   0.1904530    0.0752354
   0.1752760    0.0731507
   0.1605996    0.0708858
   0.1464466    0.0684424
   0.1328387    0.0658233
   0.1197970    0.0630588
   0.1073415    0.0600908
   0.0954915    0.0569543
   0.0842652    0.0536531
   0.0736799    0.0501921
   0.0637520    0.0465773
   0.0544967    0.0428045
   0.0459284    0.0388934
   0.0380602    0.0348566
   0.0309043    0.0307095
   0.0244717    0.0264749
   0.0187724    0.0221847
   0.0138150    0.0179113
   0.0096074    0.0136782
   0.0061558    0.0096298
   0.0034658    0.0059332
   0.0015413    0.0028544
   0.0003855    0.0007492
   0.0000000    0.0000000
   0.0003855   -0.0020892
   0.0015413   -0.0046950
   0.0034658   -0.0071923
   0.0061558   -0.0095766
   0.0096074   -0.0118374
   0.0138150   -0.0139752
   0.0187724   -0.0159831
   0.0244717   -0.0178722
   0.0309043   -0.0196368
   0.0380602   -0.0212782
   0.0459284   -0.0227810
   0.0544967   -0.0241765
   0.0637520   -0.0254555
   0.0736799   -0.0266139
   0.0842652   -0.0276526
   0.0954915   -0.0285735
   0.1073415   -0.0293783
   0.1197970   -0.0300658
   0.1328387   -0.0306430
   0.1464466   -0.0311171
   0.1605996   -0.0314845
   0.1752760   -0.0317479
   0.1904530   -0.0319085
   0.2061074   -0.0319674
   0.2222149   -0.0319415
   0.2387507   -0.0318152
   0.2556894   -0.0316129
   0.2730048   -0.0313268
   0.2906701   -0.0309605
   0.3086583   -0.0305182
   0.3269415   -0.0300038
   0.3454915   -0.0294216
   0.3642798   -0.0287757
   0.3832773   -0.0280738
   0.4024548   -0.0273270
   0.4217828   -0.0265341
   0.4412313   -0.0256809
   0.4607705   -0.0247963
   0.4803701   -0.0238750
   0.5000000   -0.0229225
   0.5196299   -0.0219434
   0.5392295   -0.0209424
   0.5587687   -0.0199288
   0.5782172   -0.0189102
   0.5975452   -0.0178832
   0.6167227   -0.0168522
   0.6357202   -0.0158216
   0.6545085   -0.0147957
   0.6730585   -0.0137899
   0.6913417   -0.0127985
   0.7093299   -0.0118253
   0.7269952   -0.0108738
   0.7443106   -0.0099473
   0.7612493   -0.0090455
   0.7777851   -0.0081847
   0.7938926   -0.0073660
   0.8095470   -0.0065859
   0.8247240   -0.0058416
   0.8394004   -0.0051431
   0.8535534   -0.0044891
   0.8671613   -0.0038905
   0.8802030   -0.0033381
   0.8926585   -0.0028279
   0.9045085   -0.0023751
   0.9157348   -0.0019693
   0.9263201   -0.0016072
   0.9362480   -0.0012858
   0.9455033   -0.0010140
   0.9540716   -0.0007841
   0.9619398   -0.0005927
   0.9690957   -0.0004426
   0.9755283   -0.0003195
   0.9812276   -0.0002183
   0.9861850   -0.0001383
   0.9903926   -0.0000910
   0.9938442   -0.0000549
   0.9965342   -0.0000281
   0.9984587   -0.0000089
   0.9996145   -0.0000021
   1.0000000    0.0000000
