sec_02
   1.0000000    0.0000000
   0.9996145    0.0000635
   0.9984587    0.0002565
   0.9965342    0.0005781
   0.9938442    0.0010299
   0.9903926    0.0016207
   0.9861850    0.0023523
   0.9812276    0.0032452
   0.9755283    0.0043151
   0.9690957    0.0055878
   0.9619398    0.0070883
   0.9540716    0.0088431
   0.9455033    0.0108767
   0.9362480    0.0132088
   0.9263201    0.0158488
   0.9157348    0.0188106
   0.9045085    0.0220846
   0.8926585    0.0256671
   0.8802030    0.0295400
   0.8671613    0.0336795
   0.8535534    0.0380637
   0.8394004    0.0426536
   0.8247240    0.0474188
   0.8095470    0.0523222
   0.7938926    0.0573176
   0.7777851    0.0623664
   0.7612493    0.0674266
   0.7443106    0.0724638
   0.7269952    0.0774422
   0.7093299    0.0823294
   0.6913417    0.0870988
   0.6730585    0.0917334
   0.6545085    0.0962134
   0.6357202    0.1005274
   0.6167227    0.1046647
   0.5975452    0.1086156
   0.5782172    0.1123731
   0.5587687    0.1159308
   0.5392295    0.1192820
   0.5196299    0.1224201
   0.5000000    0.1253368
   0.4803701    0.1280243
   0.4607705    0.1304727
   0.4412313    0.1326721
   0.4217828    0.1346112
   0.4024548    0.1362725
   0.3832773    0.1376454
   0.3642798    0.1387148
   0.3454915    0.1394594
   0.3269415    0.1398651
   0.3086583    0.1399156
   0.2906701    0.1395841
   0.2730048    0.1388600
   0.2556894    0.1377237
   0.2387507    0.1361553
   0.2222149    0.1341423
   0.2061074    0.1316745
   0.1904530    0.1287429
   0.1752760    0.1253456
   0.1605996    0.1214885
   0.1464466    0.1171822
   0.1328387    0.1124430
   0.1197970    0.1072959
   0.1073415    0.1017695
   0.0954915    0.0958948
   0.0842652    0.0897148
   0.0736799    0.0832611
   0.0637520    0.0765938
   0.0544967    0.0697611
   0.0459284    0.0627956
   0.0380602    0.0557611
   0.0309043    0.0487065
   0.0244717    0.0416872
   0.0187724    0.0347553
   0.0138150    0.0279705
   0.0096074    0.0214236
   0.0061558    0.0152386
   0.0034658    0.0095884
   0.0015413    0.0047534
   0.0003855    0.0013016
   0.0000000    0.0000000
   0.0003855   -0.0007955
   0.0015413   -0.0031743
   0.0034658   -0.0070381
   0.0061558   -0.0116932
   0.0096074   -0.0167259
   0.0138150   -0.0219424
   0.0187724   -0.0272107
   0.0244717   -0.0324715
   0.0309043   -0.0377051
   0.0380602   -0.0429147
   0.0459284   -0.0481020
   0.0544967   -0.0532242
   0.0637520   -0.0582506
   0.0736799   -0.0631525
   0.0842652   -0.0679086
   0.0954915   -0.0725067
   0.1073415   -0.0769306
   0.1197970   -0.0811668
   0.1328387   -0.0852025
   0.1464466   -0.0890351
   0.1605996   -0.0926600
   0.1752760   -0.0960641
   0.1904530   -0.0992508
   0.2061074   -0.1022116
   0.2222149   -0.1049456
   0.2387507   -0.1074490
   0.2556894   -0.1097226
   0.2730048   -0.1117513
   0.2906701   -0.1135353
   0.3086583   -0.1150724
   0.3269415   -0.1163567
   0.3454915   -0.1173926
   0.3642798   -0.1181718
   0.3832773   -0.1186973
   0.4024548   -0.1189684
   0.4217828   -0.1189730
   0.4412313   -0.1187176
   0.4607705   -0.1181935
   0.4803701   -0.1174006
   0.5000000   -0.1163315
   0.5196299   -0.1149836
   0.5392295   -0.1133539
   0.5587687   -0.1114360
   0.5782172   -0.1092233
   0.5975452   -0.1067159
   0.6167227   -0.1039133
   0.6357202   -0.1008064
   0.6545085   -0.0974024
   0.6730585   -0.0936958
   0.6913417   -0.0896925
   0.7093299   -0.0854007
   0.7269952   -0.0808364
   0.7443106   -0.0760138
   0.7612493   -0.0709522
   0.7777851   -0.0656675
   0.7938926   -0.0601915
   0.8095470   -0.0545474
   0.8247240   -0.0487830
   0.8394004   -0.0429505
   0.8535534   -0.0371235
   0.8671613   -0.0313892
   0.8802030   -0.0258686
   0.8926585   -0.0206832
   0.9045085   -0.0159812
   0.9157348   -0.0118794
   0.9263201   -0.0084434
   0.9362480   -0.0056964
   0.9455033   -0.0035907
   0.9540716   -0.0020451
   0.9619398   -0.0009757
   0.9690957   -0.0002828
   0.9755283    0.0001151
   0.9812276    0.0003034
   0.9861850    0.0003444
   0.9903926    0.0003010
   0.9938442    0.0002190
   0.9965342    0.0001322
   0.9984587    0.0000602
   0.9996145    0.0000161
   1.0000000    0.0000000
