sec_04
   1.0000000    0.0000000
   0.9996145    0.0000604
   0.9984587    0.0002416
   0.9965342    0.0005437
   0.9938442    0.0009727
   0.9903926    0.0015296
   0.9861850    0.0022207
   0.9812276    0.0030534
   0.9755283    0.0040396
   0.9690957    0.0051872
   0.9619398    0.0065111
   0.9540716    0.0080254
   0.9455033    0.0097439
   0.9362480    0.0116842
   0.9263201    0.0138581
   0.9157348    0.0162821
   0.9045085    0.0189628
   0.8926585    0.0219084
   0.8802030    0.0251180
   0.8671613    0.0285840
   0.8535534    0.0322975
   0.8394004    0.0362404
   0.8247240    0.0403864
   0.8095470    0.0447077
   0.7938926    0.0491702
   0.7777851    0.0537420
   0.7612493    0.0583798
   0.7443106    0.0630510
   0.7269952    0.0677258
   0.7093299    0.0723687
   0.6913417    0.0769521
   0.6730585    0.0814504
   0.6545085    0.0858452
   0.6357202    0.0901189
   0.6167227    0.0942518
   0.5975452    0.0982346
   0.5782172    0.1020533
   0.5587687    0.1056975
   0.5392295    0.1091563
   0.5196299    0.1124157
   0.5000000    0.1154663
   0.4803701    0.1182966
   0.4607705    0.1208935
   0.4412313    0.1232425
   0.4217828    0.1253254
   0.4024548    0.1271287
   0.3832773    0.1286346
   0.3642798    0.1298235
   0.3454915    0.1306755
   0.3269415    0.1311669
   0.3086583    0.1312768
   0.2906701    0.1309882
   0.2730048    0.1302773
   0.2556894    0.1291266
   0.2387507    0.1275167
   0.2222149    0.1254361
   0.2061074    0.1228785
   0.1904530    0.1198410
   0.1752760    0.1163306
   0.1605996    0.1123537
   0.1464466    0.1079283
   0.1328387    0.1030785
   0.1197970    0.0978382
   0.1073415    0.0922387
   0.0954915    0.0863221
   0.0842652    0.0801303
   0.0736799    0.0737086
   0.0637520    0.0671006
   0.0544967    0.0603605
   0.0459284    0.0535403
   0.0380602    0.0466970
   0.0309043    0.0399045
   0.0244717    0.0332412
   0.0187724    0.0267917
   0.0138150    0.0206878
   0.0096074    0.0150498
   0.0061558    0.0100452
   0.0034658    0.0058505
   0.0015413    0.0026716
   0.0003855    0.0006777
   0.0000000    0.0000000
   0.0003855   -0.0007433
   0.0015413   -0.0029185
   0.0034658   -0.0062688
   0.0061558   -0.0105122
   0.0096074   -0.0153538
   0.0138150   -0.0205512
   0.0187724   -0.0259208
   0.0244717   -0.0313325
   0.0309043   -0.0367006
   0.0380602   -0.0419528
   0.0459284   -0.0470550
   0.0544967   -0.0519806
   0.0637520   -0.0566988
   0.0736799   -0.0612114
   0.0842652   -0.0654977
   0.0954915   -0.0695658
   0.1073415   -0.0734036
   0.1197970   -0.0770162
   0.1328387   -0.0804050
   0.1464466   -0.0835648
   0.1605996   -0.0865051
   0.1752760   -0.0892252
   0.1904530   -0.0917267
   0.2061074   -0.0940123
   0.2222149   -0.0960841
   0.2387507   -0.0979440
   0.2556894   -0.0995926
   0.2730048   -0.1010308
   0.2906701   -0.1022663
   0.3086583   -0.1032892
   0.3269415   -0.1041051
   0.3454915   -0.1047142
   0.3642798   -0.1051146
   0.3832773   -0.1053046
   0.4024548   -0.1052801
   0.4217828   -0.1050410
   0.4412313   -0.1045850
   0.4607705   -0.1039080
   0.4803701   -0.1030065
   0.5000000   -0.1018788
   0.5196299   -0.1005223
   0.5392295   -0.0989349
   0.5587687   -0.0971084
   0.5782172   -0.0950479
   0.5975452   -0.0927488
   0.6167227   -0.0902117
   0.6357202   -0.0874355
   0.6545085   -0.0844276
   0.6730585   -0.0811896
   0.6913417   -0.0777250
   0.7093299   -0.0740444
   0.7269952   -0.0701594
   0.7443106   -0.0660834
   0.7612493   -0.0618314
   0.7777851   -0.0574192
   0.7938926   -0.0528758
   0.8095470   -0.0482264
   0.8247240   -0.0435049
   0.8394004   -0.0387478
   0.8535534   -0.0340016
   0.8671613   -0.0293248
   0.8802030   -0.0247788
   0.8926585   -0.0204317
   0.9045085   -0.0163702
   0.9157348   -0.0126728
   0.9263201   -0.0094092
   0.9362480   -0.0066329
   0.9455033   -0.0043716
   0.9540716   -0.0026130
   0.9619398   -0.0013213
   0.9690957   -0.0004374
   0.9755283    0.0001079
   0.9812276    0.0003916
   0.9861850    0.0004836
   0.9903926    0.0004493
   0.9938442    0.0003457
   0.9965342    0.0002194
   0.9984587    0.0001046
   0.9996145    0.0000276
   1.0000000    0.0000000
