sec_05
   1.0000000   -0.0000000
   0.9996145    0.0000577
   0.9984587    0.0002307
   0.9965342    0.0005187
   0.9938442    0.0009290
   0.9903926    0.0014633
   0.9861850    0.0021290
   0.9812276    0.0029328
   0.9755283    0.0038819
   0.9690957    0.0049899
   0.9619398    0.0062625
   0.9540716    0.0077116
   0.9455033    0.0093482
   0.9362480    0.0111823
   0.9263201    0.0132242
   0.9157348    0.0154842
   0.9045085    0.0179682
   0.8926585    0.0206810
   0.8802030    0.0236261
   0.8671613    0.0267994
   0.8535534    0.0301919
   0.8394004    0.0337962
   0.8247240    0.0375961
   0.8095470    0.0415689
   0.7938926    0.0456881
   0.7777851    0.0499264
   0.7612493    0.0542566
   0.7443106    0.0586433
   0.7269952    0.0630557
   0.7093299    0.0674620
   0.6913417    0.0718354
   0.6730585    0.0761505
   0.6545085    0.0803836
   0.6357202    0.0845158
   0.6167227    0.0885294
   0.5975452    0.0923997
   0.5782172    0.0961169
   0.5587687    0.0996667
   0.5392295    0.1030328
   0.5196299    0.1062056
   0.5000000    0.1091660
   0.4803701    0.1119044
   0.4607705    0.1144053
   0.4412313    0.1166517
   0.4217828    0.1186299
   0.4024548    0.1203196
   0.3832773    0.1217077
   0.3642798    0.1227726
   0.3454915    0.1234988
   0.3269415    0.1238670
   0.3086583    0.1238612
   0.2906701    0.1234659
   0.2730048    0.1226650
   0.2556894    0.1214534
   0.2387507    0.1198147
   0.2222149    0.1177522
   0.2061074    0.1152660
   0.1904530    0.1123534
   0.1752760    0.1090304
   0.1605996    0.1053068
   0.1464466    0.1011991
   0.1328387    0.0967293
   0.1197970    0.0919224
   0.1073415    0.0867941
   0.0954915    0.0813758
   0.0842652    0.0756956
   0.0736799    0.0697875
   0.0637520    0.0636789
   0.0544967    0.0574170
   0.0459284    0.0510437
   0.0380602    0.0446098
   0.0309043    0.0381855
   0.0244717    0.0318441
   0.0187724    0.0256864
   0.0138150    0.0198296
   0.0096074    0.0144151
   0.0061558    0.0096076
   0.0034658    0.0055885
   0.0015413    0.0025442
   0.0003855    0.0006445
   0.0000000    0.0000000
   0.0003855   -0.0007851
   0.0015413   -0.0030441
   0.0034658   -0.0064988
   0.0061558   -0.0108146
   0.0096074   -0.0156603
   0.0138150   -0.0207995
   0.0187724   -0.0260369
   0.0244717   -0.0312574
   0.0309043   -0.0363806
   0.0380602   -0.0413471
   0.0459284   -0.0461357
   0.0544967   -0.0507286
   0.0637520   -0.0551017
   0.0736799   -0.0592654
   0.0842652   -0.0632031
   0.0954915   -0.0669266
   0.1073415   -0.0704267
   0.1197970   -0.0737109
   0.1328387   -0.0767806
   0.1464466   -0.0796359
   0.1605996   -0.0822807
   0.1752760   -0.0847175
   0.1904530   -0.0869485
   0.2061074   -0.0889741
   0.2222149   -0.0907973
   0.2387507   -0.0924163
   0.2556894   -0.0938377
   0.2730048   -0.0950646
   0.2906701   -0.0960865
   0.3086583   -0.0969148
   0.3269415   -0.0975479
   0.3454915   -0.0979785
   0.3642798   -0.0982117
   0.3832773   -0.0982473
   0.4024548   -0.0980835
   0.4217828   -0.0977186
   0.4412313   -0.0971512
   0.4607705   -0.0963796
   0.4803701   -0.0954025
   0.5000000   -0.0942190
   0.5196299   -0.0928284
   0.5392295   -0.0912269
   0.5587687   -0.0894136
   0.5782172   -0.0873936
   0.5975452   -0.0851621
   0.6167227   -0.0827243
   0.6357202   -0.0800789
   0.6545085   -0.0772351
   0.6730585   -0.0741950
   0.6913417   -0.0709662
   0.7093299   -0.0675582
   0.7269952   -0.0639831
   0.7443106   -0.0602548
   0.7612493   -0.0563894
   0.7777851   -0.0524038
   0.7938926   -0.0483211
   0.8095470   -0.0441647
   0.8247240   -0.0399682
   0.8394004   -0.0357559
   0.8535534   -0.0315685
   0.8671613   -0.0274409
   0.8802030   -0.0234267
   0.8926585   -0.0195691
   0.9045085   -0.0159248
   0.9157348   -0.0125576
   0.9263201   -0.0095249
   0.9362480   -0.0068827
   0.9455033   -0.0046707
   0.9540716   -0.0029014
   0.9619398   -0.0015647
   0.9690957   -0.0006228
   0.9755283   -0.0000186
   0.9812276    0.0003164
   0.9861850    0.0004463
   0.9903926    0.0004379
   0.9938442    0.0003473
   0.9965342    0.0002247
   0.9984587    0.0001081
   0.9996145    0.0000285
   1.0000000   -0.0000000
